id,lang,created_at,text,conversation_id,edit_history_tweet_ids,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,username,in_reply_to_user_id
2037012434276229224,en,2026-03-26T03:43:04.000Z,Who just lost Tommy Paul ML on that? One of the worst bad beats you will see in tennis. Up 6-2 in a third set tiebreak lost 8-6 https://t.co/OlXuOuPwvc,2037012434276229224,['2037012434276229224'],4,6,19,1,0,7356,ActionNetworkHQ,
2037003930928845051,en,2026-03-26T03:09:17.000Z,"✅YANKEES MONEYLINE

@SeanZerillo's first MLB bet of the year is a cash!!💰 https://t.co/k3Te0ZhDhf https://t.co/ZhQwkkTeqz",2037003930928845051,['2037003930928845051'],0,2,11,1,0,16419,ActionNetworkHQ,
2037002120700764539,en,2026-03-26T03:02:05.000Z,"Yankees hang 5 in the 2nd… surely the Over is cruising, right?

Wrong. https://t.co/zxvNpu1hyS",2037002120700764539,['2037002120700764539'],0,2,11,0,0,8127,ActionNetworkHQ,
2037000648961454090,en,2026-03-26T02:56:15.000Z,"The Yankees (-120) with a shutout win to kick off the MLB season!🔥
https://t.co/gDkWiETlGJ",2037000648961454090,['2037000648961454090'],0,3,16,0,0,11695,ActionNetworkHQ,
2037000341690978747,en,2026-03-26T02:55:01.000Z,Under 7 bettors getting out with a push after a 5 run 2nd inning https://t.co/Y2Pl4rgMVU,2037000341690978747,['2037000341690978747'],15,7,311,2,21,71703,ActionNetworkHQ,
2036992151712612839,en,2026-03-26T02:22:29.000Z,Aaron Judge when you bet on him: https://t.co/ETFTZkxvK4,2036992151712612839,['2036992151712612839'],10,7,86,1,1,16624,ActionNetworkHQ,
2036985437596651831,en,2026-03-26T01:55:48.000Z,"TERRIBLE beat for Lakers -8.5 bettors

A Pacers 3 at the buzzer covers the spread😭😭😭
https://t.co/KErw72PS0p",2036985437596651831,['2036985437596651831'],4,13,80,5,3,49961,ActionNetworkHQ,
2036983024215015464,en,2026-03-26T01:46:12.000Z,You just know these dudes have a Paul ML +110 ticket https://t.co/eojWtAHexX,2036983024215015464,['2036983024215015464'],1,1,18,0,1,15791,ActionNetworkHQ,
2036982655515087352,en,2026-03-26T01:44:45.000Z,"Joel Embiid in his first game since Feb. 26:

35 PTS (23.5) ✅
7 AST (3.5) ✅
6 REB (6.5) ❌
3 3PT (1.5) ✅ https://t.co/9AvLpLOQZB",2036982655515087352,['2036982655515087352'],0,1,2,0,0,6672,ActionNetworkHQ,
2036972100485779941,en,2026-03-26T01:02:48.000Z,The Yankees (-120) are up 5-0 after their 2nd at bat...👀 https://t.co/6DMxmdrOjg,2036972100485779941,"['2036972004050383042', '2036972100485779941']",0,1,6,0,0,7072,ActionNetworkHQ,
2036969326301909016,en,2026-03-26T00:51:47.000Z,NRFI BETTORS ARE SO BACK https://t.co/RM6HTzZWLH,2036969326301909016,['2036969326301909016'],9,5,120,2,6,27999,ActionNetworkHQ,
2036969127470858752,en,2026-03-26T00:50:59.000Z,"José Caballero with the first RBI of the 2026 season💥(+350)
https://t.co/JSRYznRp2W",2036969127470858752,['2036969127470858752'],1,2,5,1,0,11380,ActionNetworkHQ,
2036948486726254983,en,2026-03-25T23:28:58.000Z,"@Polymarket @KyleHunterPicks Deposit $20 Get $20 Bonus, Use our Code to Skip the Waitlist!

LINK🔗: https://t.co/IfcookiV8d https://t.co/W0Ai2jGgCg",2036948307050639393,['2036948486726254983'],1,0,2,0,0,6134,ActionNetworkHQ,909749955836940288
2036948307050639393,en,2026-03-25T23:28:15.000Z,"Where’s the value on @Polymarket right now? 📊🔥

@KyleHunterPicks highlights 3 NCAA Tournament futures worth targeting, including a Final Four buy and a title long shot 👀

Full breakdown ⬇️ https://t.co/MzdYe6TRIH",2036948307050639393,['2036948307050639393'],1,1,6,0,1,8801,ActionNetworkHQ,
